Gene ID	Gene Name	Design Element	'Parkinson's disease' vs 'normal'.foldChange	'Parkinson's disease' vs 'normal'.pValue	'Parkinson's disease' vs 'normal'.tStat
ENSG00000105401	CDC37	209953_s_at	-0.1	0.704762203194069	-0.617542727063846
ENSG00000105429	MEGF8	214778_at	-0.2	0.441377109494068	-1.19835392864639
ENSG00000105443	CYTH2	209158_s_at	-0.2	0.383181598640802	-1.35078207352548
ENSG00000105499	PLA2G4C	209785_s_at	0.3	0.379276029128323	1.35996003535463
ENSG00000105509	HAS1	207316_at	-0.2	0.417021086753866	-1.25719404517371
ENSG00000105520	PLPPR2	218509_at	0.2	0.387363843628916	1.33859541672575
ENSG00000105552	BCAT2	203576_at	0.5	0.0132443048197298	4.51512511528027
ENSG00000105559	PLEKHA4	219011_at	0.2	0.278447304879454	1.68551545036034
ENSG00000105568	PPP2R1A	200695_at	-0.3	0.462967876134002	-1.14973508169131
ENSG00000105576	TNPO2	221506_s_at	-0.2	0.783134864623949	-0.4621763806613
ENSG00000105607	GCDH	208369_s_at	0.2	0.403949924698584	1.29344082845182
ENSG00000105612	DNASE2	209831_x_at	0.3	0.0784888028598572	2.88939271097521
ENSG00000105618	PRPF31	202408_s_at	0.1	0.724395632066303	0.583913587823696
ENSG00000105619	TFPT	218996_at	-0.3	0.207264669799495	-1.97452806698878
ENSG00000105642	KCNN1	206231_at	0.1	0.515932169788398	1.02044941202338
ENSG00000105649	RAB3A	204974_at	-0.3	0.417345817243161	-1.2563913581992
ENSG00000105669	COPE	201264_at	-0.5	0.16380958603286	-2.19512842365525
ENSG00000105676	ARMC6	221758_at	0.2	0.163347439616479	2.19724550397092
ENSG00000105677	TMEM147	202475_at	0.2	0.467069726873315	1.13845471205925
ENSG00000105695	MAG	216617_s_at	0.1	0.850245641274387	0.334814342723239
ENSG00000105696	TMEM59L	219005_at	0.1	0.800181062183503	0.42835308803002
ENSG00000105697	HAMP	220491_at	-0.1	0.737864111165496	-0.557477893211573
ENSG00000105698	USF2	202152_x_at	-0.1	0.693031421052339	-0.644861150864904
ENSG00000105701	FKBP8	40850_at	0.2	0.506871213567466	1.04315071647652
ENSG00000105705	SUGP1	209547_s_at	0.1	0.547136639684262	0.946736784960711
ENSG00000105708	ZNF14	219854_at	0.1	0.611081077603702	0.810449577115754
ENSG00000105722	ERF	203643_at	0.1	0.734476186160778	0.563761744022459
ENSG00000105732	ZNF574	218762_at	0.1	0.523623366621674	0.999477397042459
ENSG00000105737	GRIK5	217509_x_at	0.2	0.347154757319026	1.45704114079353
ENSG00000105738	SIPA1L3	213600_at	-0.1	0.752589462212285	-0.525857034026995
ENSG00000105778	AVL9	212474_at	-0.6	0.242295705138396	-1.82338963540163
ENSG00000105784	RUNDC3B	215321_at	-0.3	0.283551025870858	-1.66866373742417
ENSG00000105819	PMPCB	201682_at	-0.4	0.148163938285022	-2.27566372290778
ENSG00000105821	DNAJC2	213097_s_at	0.1	0.762092019006343	0.503195996118252
ENSG00000105829	BET1	202710_at	-0.3	0.617083118492213	-0.800079533897086
ENSG00000105835	NAMPT	217738_at	-0.5	0.227696339496024	-1.88625845904418
ENSG00000105854	PON2	201876_at	0.2	0.621587248622565	0.78909033311915
ENSG00000105856	HBP1	209102_s_at	0.3	0.242908715290121	1.8200389449363
ENSG00000105875	WDR91	218971_s_at	-0.1	0.713249952574177	-0.602600187626389
ENSG00000105894	PTN	211737_x_at	-0.6	0.205440650183452	-1.98226788748527
ENSG00000105928	GSDME	203695_s_at	-0.3	0.253310220733748	-1.78460417141529
ENSG00000105939	ZC3HAV1	213051_at	0.5	0.195465502732182	2.02859588116392
ENSG00000105953	OGDH	201282_at	0.1	0.899006664836702	0.231796353176481
ENSG00000105968	H2AZ2	212205_at	-0.2	0.602940064770385	-0.827883578182083
ENSG00000105974	CAV1	212097_at	0.3	0.484073264183361	1.09420812434266
ENSG00000105993	DNAJB6	209015_s_at	0.7	0.120954025860578	2.46757786349087
ENSG00000105997	HOXA3	208604_s_at	0.2	0.261292063140096	1.7592536803612
ENSG00000106006	HOXA6	208557_at	0.2	0.274578519487894	1.69957934085675
ENSG00000106012	IQCE	204202_at	0.5	0.129411254787116	2.39527327182426
ENSG00000106018	VIPR2	205946_at	0.1	0.474729018285599	1.12086645579054
ENSG00000106028	SSBP1	202591_s_at	-0.7	0.346159720972074	-1.45976951424593
ENSG00000106038	EVX1	207914_x_at	0.2	0.291322545313637	1.63964044736545
ENSG00000106052	TAX1BP1	200976_s_at	0.1	0.755921522374067	0.518865897691514
ENSG00000106066	CPVL	208146_s_at	0.3	0.15839628550826	2.22325914310609
ENSG00000106078	COBL	213050_at	0.3	0.252335258378173	1.78837612639964
ENSG00000106089	STX1A	204729_s_at	-0.3	0.419858930572163	-1.24956340127271
ENSG00000106105	GARS1	208693_s_at	-0.5	0.0908072470995582	-2.73683448418113
ENSG00000106123	EPHB6	204718_at	-0.3	0.49586730005694	-1.06847457905669
ENSG00000106211	HSPB1	201841_s_at	1.0	0.0840955981573215	2.8112702164085
ENSG00000106236	NPTX2	213479_at	-0.8	0.0756500249185062	-2.92041765449084
ENSG00000106244	PDAP1	202290_at	-0.3	0.332836791137576	-1.49927061397145
ENSG00000106245	BUD31	205690_s_at	-0.2	0.352283253887439	-1.43925086071386
ENSG00000106246	PTCD1	218956_s_at	-0.2	0.365783042806274	-1.39751663988995
ENSG00000106261	ZKSCAN1	214670_at	-0.1	0.927505247561436	-0.163732256462427
ENSG00000106263	EIF3B	208688_x_at	0.4	0.0528557635806998	3.24259227571727
ENSG00000106278	PTPRZ1	204469_at	-0.1	0.906193635537198	-0.216434787154632
ENSG00000106299	WASL	205809_s_at	-0.7	0.133416882743135	-2.36841088979632
ENSG00000106305	AIMP2	209971_x_at	-0.2	0.491804072250913	-1.07905345120334
ENSG00000106327	TFR2	215863_at	0.3	0.0645887764089684	3.05284176931456
ENSG00000106328	FSCN3	220379_at	0.1	0.396311087543077	1.31641539153374
ENSG00000106333	PCOLCE	202465_at	0.4	0.0128019455378534	4.65298779258372
ENSG00000106344	RBM28	218593_at	0.4	0.0214273072688135	4.07292679747266
ENSG00000106348	IMPDH1	204169_at	0.2	0.314652316888901	1.55970631800185
ENSG00000106355	LSM5	211747_s_at	-0.3	0.236629327303365	-1.84938981545205
ENSG00000106367	AP1S1	209635_at	-0.2	0.557295826968614	-0.923576896916954
ENSG00000106397	PLOD3	202185_at	0.4	0.073071838066147	2.9469788338511
ENSG00000106399	RPA3	209507_at	-0.4	0.0469258266545873	-3.35549117397881
ENSG00000106400	ZNHIT1	201541_s_at	-0.1	0.609840621072872	-0.813418453877067
ENSG00000106436	MYL10	221660_at	0.2	0.337887391752853	1.48214085450207
ENSG00000106443	PHF14	204525_at	-0.3	0.0798254637654889	-2.87251109035408
ENSG00000106460	TMEM106B	218930_s_at	-0.4	0.115969669818378	-2.50263637668252
ENSG00000106479	ZNF862	213444_at	0.4	0.0214273072688135	4.06617991219311
ENSG00000106484	MEST	202016_at	-0.2	0.580144785067223	-0.872915497822733
ENSG00000106524	ANKMY2	212798_s_at	-0.8	0.10231236016578	-2.62879945640267
ENSG00000106537	TSPAN13	217979_at	-0.8	0.137657144378235	-2.34110910934799
ENSG00000106538	RARRES2	209496_at	0.2	0.353537846559056	1.43491245169196
ENSG00000106565	TMEM176B	220532_s_at	0.2	0.445990195843	1.18774269562929
ENSG00000106571	GLI3	205201_at	0.2	0.457622926829701	1.16168403820084
ENSG00000106603	COA1	209445_x_at	-0.2	0.239627282787497	-1.83385726412498
ENSG00000106605	BLVRA	211729_x_at	-0.2	0.411282931510107	-1.27172191394387
ENSG00000106608	URGCP	218601_at	0.1	0.600105610490416	0.833986522116428
ENSG00000106617	PRKAG2	218292_s_at	-0.2	0.376202509834123	-1.36817976419792
ENSG00000106624	AEBP1	201792_at	0.5	0.0690136888486347	2.98967373705204
ENSG00000106631	MYL7	219942_at	0.1	0.638167958874696	0.753650187329621
ENSG00000106636	YKT6	217784_at	0.2	0.174262106487024	2.14165164478596
ENSG00000106638	TBL2	212685_s_at	-0.2	0.1454015209599	-2.2904306643824
ENSG00000106665	CLIP2	211031_s_at	0.2	0.450334835141395	1.17755601088962
ENSG00000106682	EIF4H	206621_s_at	-0.1	0.73863491304527	-0.555554366966773
ENSG00000106688	SLC1A1	213664_at	-0.9	0.0589790011875687	-3.13112218684556
ENSG00000106689	LHX2	206140_at	0.4	0.245071604117441	1.81225105272902
ENSG00000106692	FKTN	205283_at	-0.1	0.749791679103056	-0.531916243870585
ENSG00000106723	SPIN1	217813_s_at	-0.8	0.060204517342976	-3.1010788700535
ENSG00000106733	NMRK1	219147_s_at	-0.2	0.688699417213004	-0.653214163653476
ENSG00000106772	PRUNE2	212805_at	-0.4	0.312875562448194	-1.56394273431532
ENSG00000106780	MEGF9	212830_at	-0.2	0.523182681473407	-1.00117171731998
ENSG00000106785	TRIM14	203147_s_at	0.1	0.503073679735945	1.05147261629358
ENSG00000106803	SEC61B	203133_at	-0.1	0.727297620601898	-0.577423466252607
ENSG00000106819	ASPN	219087_at	0.1	0.440045578942548	1.20302294524929
ENSG00000106823	ECM2	206101_at	-0.1	0.565995724849139	-0.907306853194396
ENSG00000106852	LHX6	219884_at	-0.4	0.0345321831134824	-3.57564641374201
ENSG00000106976	DNM1	215116_s_at	-0.4	0.557187893544538	-0.923868291436476
ENSG00000106991	ENG	201809_s_at	0.2	0.318380512717232	1.54689338745176
ENSG00000106993	CDC37L1	219343_at	-0.7	0.0960830605378969	-2.68505816463348
ENSG00000107077	KDM4C	209984_at	0.1	0.679703328514243	0.670639861305241
ENSG00000107104	KANK1	213005_s_at	0.6	0.143159392534425	2.30603192101663
ENSG00000107105	ELAVL2	208427_s_at	-0.7	0.0662745963572772	-3.02722691885038
ENSG00000107130	NCS1	218266_s_at	-0.7	0.142100142526847	-2.31351087108007
ENSG00000107140	TESK1	204106_at	0.1	0.663433102737789	0.702297646580846
ENSG00000107159	CA9	205199_at	0.3	0.218960622219841	1.92592014354351
ENSG00000107164	FUBP3	212824_at	-0.2	0.656734999007533	-0.716601160318497
ENSG00000107165	TYRP1	205694_at	-0.3	0.0277689329351894	-3.87722870468192
ENSG00000107185	RGP1	203169_at	-0.1	0.671958602398035	-0.686965329986657
ENSG00000107242	PIP5K1B	205632_s_at	-0.8	0.136870097558711	-2.34565258406393
ENSG00000107262	BAG1	202387_at	0.1	0.63042486886124	0.7694607102698
ENSG00000107282	APBA1	206679_at	0.1	0.628535343495123	0.772675919471839
ENSG00000107290	SETX	201964_at	-0.2	0.694249320844455	-0.641967396575901
ENSG00000107295	SH3GL2	205751_at	-0.8	0.277690213657196	-1.68857025662433
ENSG00000107331	ABCA2	212772_s_at	0.2	0.524160400785713	0.998181043084828
ENSG00000107372	ZFAND5	210275_s_at	-0.6	0.106953651105891	-2.58493655191116
ENSG00000107404	DVL1	203230_at	0.1	0.772951387178924	0.482928415641713
ENSG00000107438	PDLIM1	208690_s_at	0.2	0.689841242318231	0.650599075437815
ENSG00000107518	ATRNL1	213744_at	-0.7	0.133255081201435	-2.37132491542133
ENSG00000107537	PHYH	203335_at	-0.3	0.3941267035182	-1.32301598979481
ENSG00000107554	DNMBP	212838_at	0.2	0.271106122724439	1.71391358690405
ENSG00000107560	RAB11FIP2	203883_s_at	-0.4	0.250242989440741	-1.79668828396775
ENSG00000107562	CXCL12	203666_at	0.1	0.688387419895678	0.654350875894047
ENSG00000107566	ERLIN1	202441_at	0.2	0.419858930572163	1.24958152142852
ENSG00000107581	EIF3A	200595_s_at	-0.4	0.301501799697994	-1.60567663049515
ENSG00000107625	DDX50	221699_s_at	-0.3	0.188072661348187	-2.06151017334856
ENSG00000107643	MAPK8	210477_x_at	0.2	0.307123497257801	1.58623010947144
ENSG00000107679	PLEKHA1	219024_at	-0.3	0.343778136375996	-1.46673934794842
ENSG00000107742	SPOCK2	202524_s_at	-0.1	0.577522995287982	-0.878552034842366
ENSG00000107745	MICU1	216903_s_at	-0.1	0.49586730005694	-1.06851167857518
ENSG00000107758	PPP3CB	202432_at	-0.9	0.0833173518240233	-2.82644984297095
ENSG00000107771	CCSER2	209379_s_at	-0.3	0.399918267422497	-1.30738073319587
ENSG00000107789	MINPP1	209585_s_at	-0.1	0.586550266411645	-0.86084001525083
ENSG00000107796	ACTA2	200974_at	0.3	0.544094608747058	0.95296098525975
ENSG00000107798	LIPA	201847_at	-0.2	0.391183892454143	-1.32986581117462
ENSG00000107815	TWNK	218590_at	0.4	0.0933262864287582	2.7079239170759
ENSG00000107819	SFXN3	220974_x_at	0.1	0.762092019006343	0.502828280190151
ENSG00000107829	FBXW4	221519_at	0.3	0.0617484110812393	3.08166199322564
ENSG00000107854	TNKS2	218228_s_at	-0.2	0.482834061819967	-1.09691719440132
ENSG00000107859	PITX3	208277_at	0.1	0.59732435096236	0.839724030474311
ENSG00000107862	GBF1	201439_at	-0.1	0.827086795541028	-0.378302567462949
ENSG00000107864	CPEB3	205773_at	-0.1	0.713872737818599	-0.601056060168129
ENSG00000107872	FBXL15	218938_at	-0.4	0.34668855943625	-1.45872292369372
ENSG00000107874	CUEDC2	218097_s_at	-0.3	0.174262106487024	-2.14066367196295
ENSG00000107902	LHPP	218523_at	0.3	0.466986220680806	1.13966892239472
ENSG00000107929	LARP4B	208954_s_at	0.3	0.243105769234401	1.8188362379918
ENSG00000107937	GTPBP4	218239_s_at	-0.3	0.412287023166663	-1.26822698788822
ENSG00000107938	EDRF1	213410_at	0.2	0.703394210570379	0.620700208474712
ENSG00000107949	BCCIP	218264_at	0.1	0.846805245502121	0.341562203589325
ENSG00000107951	MTPAP	218947_s_at	-0.4	0.106473671481411	-2.59204174744635
ENSG00000107954	NEURL1	204889_s_at	-0.1	0.498831280590067	-1.06044332266372
ENSG00000107957	SH3PXD2A	213252_at	0.2	0.399918267422497	1.30737627413448
ENSG00000107959	PITRM1	205273_s_at	-0.2	0.499702789897581	-1.05819490814285
ENSG00000108021	TASOR2	218331_s_at	-0.4	0.206914699972296	-1.97569182413115
ENSG00000108039	XPNPEP1	209045_at	0.2	0.468300709034741	1.13477639842028
ENSG00000108061	SHOC2	202777_at	-0.5	0.148852786607577	-2.27294158770316
ENSG00000108064	TFAM	208541_x_at	-0.1	0.720314104749913	-0.59070858818502
ENSG00000108091	CCDC6	204716_at	-0.4	0.0213808996649705	-4.12945979880849
ENSG00000108094	CUL2	203079_s_at	-0.3	0.133258468602588	-2.3706337552639
ENSG00000108107	RPL28	200003_s_at	-0.2	0.534829343763903	-0.973457675271256
ENSG00000108176	DNAJC12	218976_at	-0.5	0.235037797107983	-1.85614400838481
ENSG00000108179	PPIF	201489_at	0.1	0.370832031442136	1.38434213926374
ENSG00000108187	PBLD	219543_at	-0.3	0.316501709067125	-1.55347734270196
ENSG00000108231	LGI1	206349_at	-0.3	0.37933886296726	-1.35969099069289
ENSG00000108244	KRT23	218963_s_at	0.2	0.19193549147815	2.04454522729823
ENSG00000108262	GIT1	218030_at	0.2	0.350759243047777	1.44418003252143
ENSG00000108298	RPL19	200029_at	-0.1	0.732989646382581	-0.567030075342923
ENSG00000108309	RUNDC3A	206196_s_at	-0.3	0.40275049847018	-1.29733226551282
ENSG00000108342	CSF3	207442_at	0.1	0.58384547158603	0.866292469057304
ENSG00000108344	PSMD3	201388_at	-0.1	0.511042010075453	-1.03276108872803
ENSG00000108349	CASC3	207842_s_at	0.7	0.0145217610538212	4.42396292163571
ENSG00000108352	RAPGEFL1	218657_at	0.2	0.512831253185911	1.02820362363019
ENSG00000108375	RNF43	218704_at	0.2	0.187373433638013	2.06485096158419
ENSG00000108381	ASPA	206030_at	0.1	0.772951387178924	0.483568368494742
ENSG00000108384	RAD51C	209849_s_at	-0.2	0.638354216094137	-0.753092963700734
ENSG00000108387	SEPTIN4	210657_s_at	-0.1	0.821101037364332	-0.390205486463629
ENSG00000108389	MTMR4	214268_s_at	-0.3	0.570883355440581	-0.895600309620251
ENSG00000108395	TRIM37	213009_s_at	-0.5	0.211022838186675	-1.95692799093094
ENSG00000108406	DHX40	218277_s_at	-0.1	0.527941837710855	-0.989636626031895
ENSG00000108424	KPNB1	213507_s_at	0.3	0.330067049522597	1.50833288375626
ENSG00000108468	CBX1	201518_at	-0.4	0.3243226747221	-1.52602099894679
ENSG00000108469	RECQL5	221686_s_at	0.1	0.592764107527101	0.849514365519932
ENSG00000108474	PIGL	213889_at	0.2	0.2860349628878	1.66071297889164
ENSG00000108510	MED13	201987_at	0.3	0.258770328099068	1.76806122618565
ENSG00000108515	ENO3	204483_at	0.3	0.0839320933559664	2.82104844188081
ENSG00000108523	RNF167	212047_s_at	0.1	0.540139901545392	0.961447019818997
ENSG00000108528	SLC25A11	209003_at	-0.1	0.702229290682167	-0.62554389597108
ENSG00000108557	RAI1	219830_at	0.2	0.110412216950414	2.54863740261049
ENSG00000108561	C1QBP	208910_s_at	-0.8	0.0569347022321166	-3.17852364939313
ENSG00000108582	CPD	201941_at	-0.3	0.23430719909881	-1.86010399944793
ENSG00000108587	GOSR1	204630_s_at	0.3	0.293118756426129	1.63268482754492
ENSG00000108588	CCDC47	217814_at	-0.2	0.63359131916085	-0.763024112429358
ENSG00000108592	FTSJ3	218103_at	0.2	0.261293640453333	1.75899247069395
ENSG00000108599	AKAP10	213396_s_at	-0.2	0.420862348195434	-1.24760060361193
ENSG00000108602	ALDH3A1	205623_at	0.2	0.205440650183452	1.98272386347562
ENSG00000108604	SMARCD2	201827_at	0.3	0.0331046854575213	3.61707504166929
ENSG00000108622	ICAM2	213620_s_at	0.7	0.090071500986402	2.74277117939097
ENSG00000108639	SYNGR2	201079_at	0.4	0.0517073763509157	3.26306783785338
ENSG00000108666	C17orf75	203830_at	-0.2	0.364732992790369	-1.40165031903705
ENSG00000108669	CYTH1	202880_s_at	0.3	0.186674222134273	2.06859131199931
ENSG00000108671	PSMD11	208777_s_at	-0.1	0.502521542450422	-1.05270542878669
ENSG00000108679	LGALS3BP	200923_at	0.2	0.378345573918514	1.36291983217094
ENSG00000108684	ASIC2	206690_at	-0.3	0.0973696115390113	-2.6741205923603
ENSG00000108691	CCL2	216598_s_at	0.6	0.114354195507506	2.51636215358384
ENSG00000108773	KAT2A	202182_at	0.4	0.0649624013441784	3.04509143457979
ENSG00000108784	NAGLU	204360_s_at	0.2	0.224453370765437	1.90212210696464
ENSG00000108797	CNTNAP1	219400_at	-0.1	0.729342758094519	-0.573747957550251
ENSG00000108799	EZH1	203249_at	0.4	0.0214273072688135	4.08864353285446
ENSG00000108813	DLX4	208216_at	0.1	0.483935059252952	1.09459298608453
ENSG00000108821	COL1A1	217430_x_at	-0.1	0.548110635218601	-0.944262317507542
ENSG00000108823	SGCA	210632_s_at	0.2	0.387472027560586	1.33808551856026
ENSG00000108828	VAT1	208626_s_at	0.4	0.0213137261271979	4.15296709560089
ENSG00000108829	LRRC59	222231_s_at	-0.2	0.299099372129394	-1.61327371307902
ENSG00000108848	LUC7L3	203804_s_at	0.5	0.250395492157476	1.79615969277693
ENSG00000108852	MPP2	213270_at	0.1	0.677063849103209	0.676108485115428
ENSG00000108854	SMURF2	205596_s_at	-0.3	0.317766829887236	-1.54962405556404
ENSG00000108924	HLF	204754_at	-0.5	0.196564143318107	-2.02252463875018
ENSG00000108946	PRKAR1A	200603_at	-0.6	0.121276262287511	-2.45931051697599
ENSG00000108947	EFNB3	205031_at	-0.2	0.259134945644269	-1.76657956820976
ENSG00000108953	YWHAE	210996_s_at	-0.7	0.209706142813649	-1.96247051259453
ENSG00000108960	MMD	203414_at	-0.8	0.0595175198696752	-3.11845410627155
ENSG00000109016	DHRS7B	220690_s_at	-0.4	0.152441457899114	-2.25501787123191
ENSG00000109046	WSB1	201296_s_at	0.5	0.123210343508079	2.44264939735759
ENSG00000109062	SLC9A3R1	201349_at	0.3	0.124017150228985	2.43814684695968
ENSG00000109066	TMEM104	220097_s_at	0.1	0.618066206797006	0.797167298944178
ENSG00000109083	IFT20	210312_s_at	0.6	0.0477460559119719	3.34217066556411
ENSG00000109084	TMEM97	212282_at	-0.3	0.237545441220078	-1.84421349487518
ENSG00000109099	PMP22	210139_s_at	0.1	0.886121660464634	0.260944655689576
ENSG00000109101	FOXN1	207683_at	0.1	0.695581051215243	0.639695733085084
ENSG00000109103	UNC119	203271_s_at	0.3	0.0314289153462991	3.72871494189932
ENSG00000109107	ALDOC	202022_at	-0.1	0.75154590904099	-0.528162043418045
ENSG00000109111	SUPT6H	208420_x_at	0.2	0.305525676823093	1.59174464037598
ENSG00000109133	TMEM33	218465_at	-0.1	0.688418010421116	-0.653854483516276
ENSG00000109184	DCUN1D4	212855_at	-0.3	0.47640652330728	-1.11615380040303
ENSG00000109189	USP46	203870_at	-0.3	0.4463135604115	-1.1869604008628
ENSG00000109220	CHIC2	219492_at	-0.1	0.669817382457389	-0.690696277686099
ENSG00000109270	LAMTOR3	217971_at	-0.6	0.156130455174796	-2.2358797338635
ENSG00000109323	MANBA	203778_at	0.1	0.594163594310343	0.847011586794622
ENSG00000109332	UBE2D3	200667_at	-0.1	0.88340777132748	-0.2661043535453
ENSG00000109339	MAPK10	214376_at	-0.8	0.173309862156686	-2.14703186770543
ENSG00000109381	ELF2	203822_s_at	0.2	0.305965788636069	1.58924083324922
ENSG00000109390	NDUFC1	203478_at	-0.1	0.630886071230333	-0.768142323531881
ENSG00000109436	TBC1D9	212956_at	-1.3	0.028504968549793	-3.82766661295862
ENSG00000109445	ZNF330	209814_at	-0.1	0.854387269973638	-0.327858149107173
ENSG00000109452	INPP4B	205376_at	-0.1	0.64411247059719	-0.739655309574711
ENSG00000109466	KLHL2	219157_at	-0.5	0.155971208312975	-2.23664886124044
ENSG00000109472	CPE	201117_s_at	-0.1	0.64411247059719	-0.739010193527799
ENSG00000109501	WFS1	202908_at	0.1	0.574347090867534	0.888936594084166
ENSG00000109519	GRPEL1	212434_at	-0.1	0.889859864630787	-0.25341176065814
ENSG00000109534	GAR1	219110_at	-0.1	0.847573412662572	-0.340077349919328
ENSG00000109572	CLCN3	201734_at	-0.3	0.401589048629556	-1.30080108924471
ENSG00000109610	SOD3	205236_x_at	0.2	0.308981848950206	1.5803526776854
ENSG00000109654	TRIM2	202342_s_at	-0.4	0.410757994542518	-1.27365018495024
ENSG00000109670	FBXW7	218751_s_at	-0.1	0.849814646868625	-0.335800239579013
ENSG00000109680	TBC1D19	220260_at	-0.1	0.659999863019632	-0.709468799841554
ENSG00000109685	NSD2	209054_s_at	0.4	0.0649624013441784	3.04530597441773
ENSG00000109736	MFSD10	209215_at	0.2	0.541148458030254	0.958609024173257
ENSG00000109738	GLRB	205280_at	-1.1	0.135035070990114	-2.35892895533622
ENSG00000109756	RAPGEF2	203097_s_at	-0.7	0.115969669818378	-2.50281443630324
ENSG00000109758	HGFAC	207027_at	0.3	0.133255081201435	2.37154772223588
ENSG00000109771	LRP2BP	207797_s_at	0.3	0.174262106487024	2.14244214941396
ENSG00000109775	UFSP2	218449_at	-0.1	0.674911890350685	-0.68098806147273
ENSG00000109794	FAM149A	214889_at	-0.3	0.140223252710625	-2.32563230944399
ENSG00000109819	PPARGC1A	219195_at	-0.3	0.463062099020551	-1.14937853285525
ENSG00000109832	DDX25	219945_at	-0.4	0.266747627355537	-1.73015235692416
ENSG00000109846	CRYAB	209283_at	0.7	0.0589790011875687	3.12817002134615
ENSG00000109854	HTATIP2	207180_s_at	0.2	0.151458734275039	2.2619692316184
ENSG00000109861	CTSC	201487_at	0.2	0.499499527195976	1.05893946426612
ENSG00000109906	ZBTB16	205883_at	0.5	0.181012144822585	2.09551296607353
ENSG00000109911	ELP4	203829_at	0.2	0.569363811890795	0.899668739395589
